source_id,entry_time_utc,action,root,strike,option_right,expiry_date,quantity,fill_price,net_pnl,fees,status,opra_code
HTML_6673268895638557286,2025-06-25 13:43:00,BUY,XSP,610.0,P,2025-06-25,1.0,0.69,-69.54,0.04,FILLED,O:XSP250625P00610000
HTML_8920678641793564713,2025-06-25 13:50:00,SELL,XSP,610.0,P,2025-06-25,31.0,0.99,3069.0,0.95,FILLED,O:XSP250625P00610000
HTML_1661890321785129295,2025-06-25 13:56:00,BUY,XSP,611.0,C,2025-06-25,5.0,0.79,-392.72,0.22,FILLED,O:XSP250625C00611000
HTML_2870677165673654948,2025-06-25 13:56:00,BUY,XSP,610.0,P,2025-06-25,5.0,0.8,-397.71,0.21,FILLED,O:XSP250625P00610000
HTML_7204055054872997353,2025-06-25 15:37:00,SELL,XSP,610.0,P,2025-06-25,5.0,1.12,560.0,0.22,FILLED,O:XSP250625P00610000
HTML_2892249375273426270,2025-06-25 15:41:00,SELL,XSP,611.0,C,2025-06-25,0.0,0.2,0.0,0.0,CANCELED,O:XSP250625C00611000
HTML_8587129275990397757,2025-06-25 15:41:00,SELL,XSP,611.0,C,2025-06-25,3.0,0.17,51.0,0.13,FILLED,O:XSP250625C00611000
HTML_891884083962505081,2025-06-26 13:42:00,BUY,XSP,611.0,P,2025-06-26,31.0,0.81,-2499.02,0.8,FILLED,O:XSP250626P00611000
HTML_8852673372435154205,2025-06-26 16:08:00,BUY,XSP,613.0,P,2025-06-26,7.0,0.52,-360.8,0.3,FILLED,O:XSP250626P00613000
HTML_5596758550153718409,2025-06-26 19:23:00,SELL,XSP,613.0,P,2025-06-26,7.0,0.04,28.0,0.04,FILLED,O:XSP250626P00613000
HTML_3937437209256433452,2025-06-26 19:24:00,SELL,XSP,611.0,P,2025-06-26,31.0,0.01,31.0,0.01,FILLED,O:XSP250626P00611000
HTML_7935573002346205773,2025-07-01 13:38:00,BUY,XSP,620.0,C,2025-07-01,10.0,0.65,-646.12,0.64,FILLED,O:XSP250701C00620000
HTML_1053110557720178612,2025-07-01 13:38:00,BUY,XSP,618.0,P,2025-07-01,3.0,0.74,-223.62,0.12,FILLED,O:XSP250701P00618000
HTML_6352891362929742136,2025-07-01 13:40:00,BUY,XSP,616.0,P,2025-07-01,1.0,0.29,-29.54,0.04,FILLED,O:XSP250701P00616000
HTML_607881008145789114,2025-07-01 14:14:00,SELL,XSP,618.0,P,2025-07-01,3.0,0.32,96.0,0.12,FILLED,O:XSP250701P00618000
HTML_3196653827424589489,2025-07-01 14:14:00,SELL,XSP,616.0,P,2025-07-01,1.0,0.11,11.0,0.04,FILLED,O:XSP250701P00616000
HTML_6592558399251770935,2025-07-01 14:17:00,SELL,XSP,620.0,C,2025-07-01,10.0,1.08,1080.0,0.4,FILLED,O:XSP250701C00620000
HTML_7005526723352504849,2025-07-02 13:38:00,BUY,XSP,620.0,C,2025-07-02,11.0,0.78,-853.73,0.77,FILLED,O:XSP250702C00620000
HTML_2309722960723387020,2025-07-02 13:39:00,BUY,XSP,619.0,P,2025-07-02,3.0,0.82,-247.62,0.12,FILLED,O:XSP250702P00619000
HTML_2072480127049555893,2025-07-02 13:40:00,BUY,XSP,617.0,P,2025-07-02,1.0,0.32,-31.54,0.04,FILLED,O:XSP250702P00617000
HTML_2249433012393142915,2025-07-02 13:40:00,BUY,XSP,621.0,C,2025-07-02,1.0,0.43,-43.54,0.04,FILLED,O:XSP250702C00621000
HTML_3925089446569010670,2025-07-02 14:15:00,SELL,XSP,617.0,P,2025-07-02,1.0,0.13,13.0,0.04,FILLED,O:XSP250702P00617000
HTML_8743023085956412323,2025-07-02 14:15:00,SELL,XSP,619.0,P,2025-07-02,3.0,0.41,123.0,0.12,FILLED,O:XSP250702P00619000
HTML_5777333623565072932,2025-07-02 14:26:00,SELL,XSP,620.0,C,2025-07-02,11.0,1.22,1342.0,1.22,FILLED,O:XSP250702C00620000
HTML_5744080492680622643,2025-07-02 14:27:00,SELL,XSP,621.0,C,2025-07-02,1.0,0.65,65.0,0.04,FILLED,O:XSP250702C00621000
HTML_576713411333773170,2025-07-03 13:39:00,BUY,XSP,626.0,C,2025-07-03,8.0,0.74,-596.34,0.34,FILLED,O:XSP250703C00626000
HTML_3105654275785937661,2025-07-03 13:40:00,BUY,XSP,625.0,P,2025-07-03,9.0,0.69,-616.88,0.38,FILLED,O:XSP250703P00625000
HTML_5337406245691575876,2025-07-03 13:55:00,SELL,XSP,625.0,P,2025-07-03,9.0,0.36,324.0,0.36,FILLED,O:XSP250703P00625000
HTML_4751799178190877035,2025-07-03 13:59:00,BUY,XSP,625.0,P,2025-07-03,7.0,0.45,-311.8,0.3,FILLED,O:XSP250703P00625000
HTML_7545576035285949887,2025-07-03 14:03:00,SELL,XSP,626.0,C,2025-07-03,8.0,1.45,1160.0,0.34,FILLED,O:XSP250703C00626000
HTML_1952103854145054642,2025-07-03 14:45:00,SELL,XSP,625.0,P,2025-07-03,7.0,0.09,63.0,0.09,FILLED,O:XSP250703P00625000
HTML_6749507828192163099,2025-07-07 13:41:00,BUY,XSP,625.0,P,2025-07-07,4.0,0.82,-330.16,0.16,FILLED,O:XSP250707P00625000
HTML_1597810301931563140,2025-07-07 13:41:00,BUY,XSP,626.0,C,2025-07-07,8.0,1.01,-812.34,0.34,FILLED,O:XSP250707C00626000
HTML_3967368615233874655,2025-07-07 13:41:00,BUY,XSP,627.0,C,2025-07-07,1.0,0.56,-56.54,0.04,FILLED,O:XSP250707C00627000
HTML_4962547857051154982,2025-07-07 14:40:00,SELL,XSP,626.0,C,2025-07-07,8.0,0.42,336.0,0.34,FILLED,O:XSP250707C00626000
HTML_700429426828010307,2025-07-07 14:40:00,SELL,XSP,627.0,C,2025-07-07,1.0,0.18,18.0,0.04,FILLED,O:XSP250707C00627000
HTML_2265052543953108031,2025-07-07 16:22:00,SELL,XSP,625.0,P,2025-07-07,4.0,3.35,1340.0,0.16,FILLED,O:XSP250707P00625000
HTML_8777311790680910618,2025-07-08 13:39:00,BUY,XSP,622.0,P,2025-07-08,5.0,0.79,-392.71,0.21,FILLED,O:XSP250708P00622000
HTML_4293773564467601763,2025-07-08 13:40:00,BUY,XSP,623.0,C,2025-07-08,11.0,1.07,-1172.73,1.06,FILLED,O:XSP250708C00623000
HTML_7265835392460621529,2025-07-08 13:59:00,BUY,XSP,623.0,P,2025-07-08,1.0,0.98,-98.54,0.04,FILLED,O:XSP250708P00623000
HTML_3063609701011753058,2025-07-08 13:59:00,BUY,XSP,625.0,C,2025-07-08,1.0,0.38,-37.54,0.04,FILLED,O:XSP250708C00625000
HTML_392361084741610306,2025-07-08 14:25:00,SELL,XSP,625.0,C,2025-07-08,1.0,0.13,13.0,0.04,FILLED,O:XSP250708C00625000
HTML_7596743168238557037,2025-07-08 14:31:00,SELL,XSP,623.0,P,2025-07-08,1.0,1.06,106.0,0.04,FILLED,O:XSP250708P00623000
HTML_8656903945315375907,2025-07-08 14:38:00,SELL,XSP,622.0,P,2025-07-08,5.0,0.38,190.0,0.21,FILLED,O:XSP250708P00622000
HTML_3361071319887860580,2025-07-08 18:20:00,SELL,XSP,623.0,C,2025-07-08,11.0,0.59,649.0,0.59,FILLED,O:XSP250708C00623000
HTML_291463165341589519,2025-07-09 13:35:00,BUY,XSP,626.0,C,2025-07-09,7.0,0.97,-682.8,0.3,FILLED,O:XSP250709C00626000
HTML_3527638480841041735,2025-07-09 13:36:00,BUY,XSP,625.0,P,2025-07-09,3.0,0.77,-229.62,0.12,FILLED,O:XSP250709P00625000
HTML_998846033389162913,2025-07-09 13:51:00,SELL,XSP,625.0,P,2025-07-09,3.0,0.47,141.0,0.12,FILLED,O:XSP250709P00625000
HTML_324288843662855315,2025-07-09 14:10:00,SELL,XSP,626.0,C,2025-07-09,7.0,1.31,917.0,0.3,FILLED,O:XSP250709C00626000
HTML_5542123953563967382,2025-07-10 13:40:00,BUY,XSP,625.0,P,2025-07-10,3.0,0.7,-211.62,0.12,FILLED,O:XSP250710P00625000
HTML_495361941073616565,2025-07-10 13:40:00,BUY,XSP,626.0,C,2025-07-10,8.0,0.94,-748.34,0.34,FILLED,O:XSP250710C00626000
HTML_5077355997918589931,2025-07-10 13:41:00,BUY,XSP,625.0,P,2025-07-10,1.0,0.77,-76.54,0.04,FILLED,O:XSP250710P00625000
HTML_3771064874045598758,2025-07-10 15:13:00,SELL,XSP,626.0,C,2025-07-10,8.0,1.58,1264.0,0.34,FILLED,O:XSP250710C00626000
HTML_3601592172917088992,2025-07-10 15:16:00,SELL,XSP,625.0,P,2025-07-10,4.0,0.17,68.0,0.16,FILLED,O:XSP250710P00625000
HTML_3642125248631624463,2025-07-11 13:40:00,BUY,XSP,623.0,P,2025-07-11,3.0,0.85,-256.62,0.12,FILLED,O:XSP250711P00623000
HTML_6647848153819676932,2025-07-11 13:40:00,BUY,XSP,625.0,C,2025-07-11,10.0,0.91,-906.12,0.9,FILLED,O:XSP250711C00625000
HTML_8321461291709405121,2025-07-11 13:42:00,BUY,XSP,621.0,P,2025-07-11,1.0,0.38,-37.54,0.04,FILLED,O:XSP250711P00621000
HTML_4338492792126373733,2025-07-11 14:17:00,SELL,XSP,625.0,C,2025-07-11,10.0,1.56,1560.0,1.12,FILLED,O:XSP250711C00625000
HTML_9031095683285905963,2025-07-11 14:17:00,SELL,XSP,621.0,P,2025-07-11,1.0,0.09,9.0,0.04,FILLED,O:XSP250711P00621000
HTML_7374564092365232614,2025-07-11 14:17:00,SELL,XSP,623.0,P,2025-07-11,3.0,0.24,72.0,0.12,FILLED,O:XSP250711P00623000
HTML_8663703808214793245,2025-07-14 13:42:00,BUY,XSP,625.0,C,2025-07-14,6.0,0.88,-525.25,0.25,FILLED,O:XSP250714C00625000
HTML_3677941945505128898,2025-07-14 13:45:00,BUY,XSP,623.0,P,2025-07-14,2.0,0.73,-147.08,0.08,FILLED,O:XSP250714P00623000
HTML_3838767831888611286,2025-07-14 13:49:00,BUY,XSP,623.0,P,2025-07-14,1.0,0.33,-32.54,0.04,FILLED,O:XSP250714P00623000
HTML_4087745964956468061,2025-07-14 14:03:00,SELL,XSP,625.0,C,2025-07-14,6.0,1.68,1008.0,0.25,FILLED,O:XSP250714C00625000
HTML_8955369929719244860,2025-07-14 15:53:00,SELL,XSP,623.0,P,2025-07-14,3.0,0.08,24.0,0.08,FILLED,O:XSP250714P00623000
HTML_3580424122833824990,2025-07-15 13:36:00,BUY,XSP,629.0,P,2025-07-15,5.0,1.06,-532.71,0.21,FILLED,O:XSP250715P00629000
HTML_1198756973069988035,2025-07-15 13:36:00,BUY,XSP,630.0,C,2025-07-15,25.0,0.65,-1615.31,0.64,FILLED,O:XSP250715C00630000
HTML_7203396935738257524,2025-07-15 13:37:00,BUY,XSP,630.0,C,2025-07-15,1.0,0.0,-0.67,0.67,FILLED,O:XSP250715C00630000
HTML_6306220855058095582,2025-07-15 13:51:00,BUY,XSP,630.0,C,2025-07-15,1.0,0.45,-44.54,0.04,FILLED,O:XSP250715C00630000
HTML_4644960489292759499,2025-07-15 13:59:00,SELL,XSP,630.0,C,2025-07-15,26.0,0.29,754.0,0.29,FILLED,O:XSP250715C00630000
HTML_3990912808224823374,2025-07-15 14:53:00,SELL,XSP,629.0,P,2025-07-15,5.0,2.8,1400.0,0.21,FILLED,O:XSP250715P00629000
HTML_2850252724613805198,2025-07-16 13:39:00,BUY,XSP,626.0,C,2025-07-16,16.0,0.94,-1512.67,0.67,FILLED,O:XSP250716C00626000
HTML_5598200344449763987,2025-07-16 13:39:00,BUY,XSP,625.0,P,2025-07-16,7.0,0.73,-514.8,0.3,FILLED,O:XSP250716P00625000
HTML_9038436729222857790,2025-07-16 13:42:00,BUY,XSP,624.0,P,2025-07-16,1.0,0.67,-66.54,0.04,FILLED,O:XSP250716P00624000
HTML_2736719782143368427,2025-07-16 13:50:00,SELL,XSP,626.0,C,2025-07-16,16.0,0.48,768.0,0.48,FILLED,O:XSP250716C00626000
HTML_4720215119328969296,2025-07-16 14:07:00,SELL,XSP,625.0,P,2025-07-16,7.0,1.75,1225.0,0.3,FILLED,O:XSP250716P00625000
HTML_3265155397647309078,2025-07-16 14:07:00,SELL,XSP,624.0,P,2025-07-16,1.0,1.22,122.0,0.04,FILLED,O:XSP250716P00624000
HTML_1080121339468070171,2025-07-17 13:39:00,BUY,XSP,626.0,P,2025-07-17,6.0,0.69,-417.25,0.25,FILLED,O:XSP250717P00626000
HTML_4939471839725201188,2025-07-17 13:40:00,BUY,XSP,628.0,C,2025-07-17,24.0,0.61,-1454.7,0.6,FILLED,O:XSP250717C00628000
HTML_8080533386406921811,2025-07-17 13:41:00,BUY,XSP,625.0,P,2025-07-17,1.0,0.32,-31.54,0.04,FILLED,O:XSP250717P00625000
HTML_1019775004734547616,2025-07-17 13:49:00,SELL,XSP,628.0,C,2025-07-17,24.0,0.99,2376.0,0.99,FILLED,O:XSP250717C00628000
HTML_698899998685852867,2025-07-17 13:49:00,SELL,XSP,625.0,P,2025-07-17,1.0,0.24,24.0,0.04,FILLED,O:XSP250717P00625000
HTML_7750399977107313199,2025-07-17 13:50:00,SELL,XSP,626.0,P,2025-07-17,6.0,0.39,234.0,0.25,FILLED,O:XSP250717P00626000
HTML_8286743914166628126,2025-07-18 13:40:00,BUY,XSP,631.0,C,2025-07-18,19.0,0.95,-1797.63,0.94,FILLED,O:XSP250718C00631000
HTML_1535392569067735566,2025-07-18 13:40:00,BUY,XSP,630.0,P,2025-07-18,9.0,0.72,-652.88,0.38,FILLED,O:XSP250718P00630000
HTML_2326603122066138208,2025-07-18 14:16:00,SELL,XSP,631.0,C,2025-07-18,16.0,0.42,672.0,0.42,FILLED,O:XSP250718C00631000
HTML_7509900288116332456,2025-07-18 14:17:00,SELL,XSP,631.0,C,2025-07-18,3.0,0.41,123.0,0.12,FILLED,O:XSP250718C00631000
HTML_8152506879962465678,2025-07-18 15:48:00,SELL,XSP,630.0,P,2025-07-18,9.0,0.71,639.0,0.38,FILLED,O:XSP250718P00630000
HTML_3615999605341492378,2025-07-21 13:39:00,BUY,XSP,630.0,P,2025-07-21,7.0,0.4,-276.79,0.29,FILLED,O:XSP250721P00630000
HTML_1716090097124421430,2025-07-21 13:40:00,BUY,XSP,632.0,C,2025-07-21,15.0,0.55,-819.18,0.54,FILLED,O:XSP250721C00632000
HTML_7413284152035239110,2025-07-21 13:47:00,SELL,XSP,632.0,C,2025-07-21,15.0,0.82,1230.0,0.82,FILLED,O:XSP250721C00632000
HTML_1491397941767329880,2025-07-21 13:47:00,SELL,XSP,630.0,P,2025-07-21,7.0,0.26,182.0,0.26,FILLED,O:XSP250721P00630000
HTML_5975657234871833982,2025-07-22 13:40:00,BUY,XSP,629.0,P,2025-07-22,12.0,0.35,-415.35,0.34,FILLED,O:XSP250722P00629000
HTML_6938535281574733034,2025-07-22 13:42:00,BUY,XSP,631.0,C,2025-07-22,12.0,0.92,-1099.35,0.91,FILLED,O:XSP250722C00631000
HTML_3801907665833987386,2025-07-22 13:43:00,BUY,XSP,632.0,C,2025-07-22,1.0,0.49,-49.54,0.04,FILLED,O:XSP250722C00632000
HTML_1883518983438827129,2025-07-22 13:54:00,SELL,XSP,629.0,P,2025-07-22,12.0,1.49,1788.0,1.35,FILLED,O:XSP250722P00629000
HTML_8078096134764074159,2025-07-22 13:54:00,SELL,XSP,631.0,C,2025-07-22,12.0,0.27,324.0,0.27,FILLED,O:XSP250722C00631000
HTML_346620758536122446,2025-07-22 19:10:00,SELL,XSP,632.0,C,2025-07-22,1.0,0.08,8.0,0.04,FILLED,O:XSP250722C00632000
HTML_6293008207105515084,2025-07-23 13:40:00,BUY,XSP,634.0,C,2025-07-23,27.0,0.58,-1555.53,0.57,FILLED,O:XSP250723C00634000
HTML_6485081945857999810,2025-07-23 13:40:00,BUY,XSP,634.0,C,2025-07-23,1.0,0.0,-0.59,0.59,FILLED,O:XSP250723C00634000
HTML_3405619643996486237,2025-07-23 13:40:00,BUY,XSP,632.0,P,2025-07-23,9.0,0.56,-499.88,0.38,FILLED,O:XSP250723P00632000
HTML_5941827336172921637,2025-07-23 13:41:00,BUY,XSP,631.0,P,2025-07-23,1.0,0.34,-34.54,0.04,FILLED,O:XSP250723P00631000
HTML_5488863252935530401,2025-07-23 13:46:00,SELL,XSP,634.0,C,2025-07-23,27.0,0.26,702.0,0.26,FILLED,O:XSP250723C00634000
HTML_5392659981103309762,2025-07-23 14:29:00,SELL,XSP,631.0,P,2025-07-23,1.0,0.29,29.0,0.04,FILLED,O:XSP250723P00631000
HTML_818193568662525482,2025-07-23 14:30:00,SELL,XSP,632.0,P,2025-07-23,9.0,0.49,441.0,0.38,FILLED,O:XSP250723P00632000
HTML_4785123055343870556,2025-07-24 13:40:00,BUY,XSP,635.0,P,2025-07-24,5.0,0.58,-292.71,0.21,FILLED,O:XSP250724P00635000
HTML_5869035584596339617,2025-07-24 13:40:00,BUY,XSP,637.0,C,2025-07-24,16.0,0.56,-889.8,0.55,FILLED,O:XSP250724C00637000
HTML_3742549118306659496,2025-07-24 14:52:00,SELL,XSP,637.0,C,2025-07-24,16.0,1.06,1696.0,1.06,FILLED,O:XSP250724C00637000
HTML_3012069313032487967,2025-07-24 14:52:00,SELL,XSP,635.0,P,2025-07-24,5.0,0.16,80.0,0.16,FILLED,O:XSP250724P00635000
HTML_6484181957297740948,2025-07-25 13:40:00,BUY,XSP,636.0,P,2025-07-25,10.0,0.44,-436.12,0.43,FILLED,O:XSP250725P00636000
HTML_6710251534278446520,2025-07-25 13:40:00,BUY,XSP,638.0,C,2025-07-25,22.0,0.58,-1267.47,0.57,FILLED,O:XSP250725C00638000
HTML_4155622429774412806,2025-07-25 16:24:00,SELL,XSP,638.0,C,2025-07-25,22.0,0.9,1980.0,0.9,FILLED,O:XSP250725C00638000
HTML_2754846692634761055,2025-07-25 16:28:00,SELL,XSP,636.0,P,2025-07-25,10.0,0.08,80.0,0.08,FILLED,O:XSP250725P00636000
HTML_7797692618702517132,2025-07-28 13:39:00,BUY,XSP,638.0,P,2025-07-28,13.0,0.4,-514.96,0.39,FILLED,O:XSP250728P00638000
HTML_5585017938507163269,2025-07-28 13:41:00,BUY,XSP,640.0,C,2025-07-28,27.0,0.57,-1528.53,0.56,FILLED,O:XSP250728C00640000
HTML_5112952241078668643,2025-07-28 15:20:00,SELL,XSP,640.0,C,2025-07-28,27.0,0.22,594.0,0.21,FILLED,O:XSP250728C00640000
HTML_1260520220369088689,2025-07-28 15:24:00,SELL,XSP,638.0,P,2025-07-28,13.0,0.39,507.0,0.39,FILLED,O:XSP250728P00638000
HTML_6659749816867985394,2025-07-29 13:39:00,BUY,XSP,639.0,P,2025-07-29,8.0,0.34,-276.34,0.34,FILLED,O:XSP250729P00639000
HTML_839745856233865932,2025-07-29 13:40:00,BUY,XSP,641.0,C,2025-07-29,13.0,0.62,-800.96,0.61,FILLED,O:XSP250729C00641000
HTML_4426042182012471630,2025-07-29 13:51:00,SELL,XSP,641.0,C,2025-07-29,13.0,0.32,416.0,0.32,FILLED,O:XSP250729C00641000
HTML_1544153267642569325,2025-07-29 14:53:00,SELL,XSP,639.0,P,2025-07-29,8.0,0.9,720.0,0.34,FILLED,O:XSP250729P00639000
HTML_7698948644956640088,2025-07-30 13:41:00,BUY,XSP,638.0,C,2025-07-30,6.0,1.27,-765.25,0.25,FILLED,O:XSP250730C00638000
HTML_1080257399502181586,2025-07-30 13:42:00,BUY,XSP,635.0,P,2025-07-30,5.0,0.52,-257.71,0.21,FILLED,O:XSP250730P00635000
HTML_8093006472032779095,2025-07-30 13:43:00,BUY,XSP,639.0,C,2025-07-30,1.0,0.86,-86.54,0.04,FILLED,O:XSP250730C00639000
HTML_3378677076212187930,2025-07-30 14:02:00,SELL,XSP,639.0,C,2025-07-30,1.0,0.64,64.0,0.04,FILLED,O:XSP250730C00639000
HTML_6435375601638108545,2025-07-30 15:13:00,SELL,XSP,638.0,C,2025-07-30,6.0,1.0,600.0,0.25,FILLED,O:XSP250730C00638000
HTML_3898591104007423996,2025-07-30 16:27:00,SELL,XSP,635.0,P,2025-07-30,5.0,0.29,145.0,0.2,FILLED,O:XSP250730P00635000
HTML_7518818075506441497,2025-07-31 13:41:00,BUY,XSP,638.0,P,2025-07-31,4.0,0.59,-238.16,0.16,FILLED,O:XSP250731P00638000
HTML_2418649515567411365,2025-07-31 13:44:00,BUY,XSP,641.0,C,2025-07-31,6.0,0.96,-579.25,0.25,FILLED,O:XSP250731C00641000
HTML_1677352214249945793,2025-07-31 14:26:00,SELL,XSP,641.0,C,2025-07-31,6.0,0.91,546.0,0.25,FILLED,O:XSP250731C00641000
HTML_1667542736542184572,2025-07-31 15:33:00,SELL,XSP,638.0,P,2025-07-31,4.0,0.84,336.0,0.16,FILLED,O:XSP250731P00638000
HTML_6578232190533810669,2025-08-01 13:40:00,BUY,XSP,626.0,C,2025-08-01,3.0,1.9,-568.62,0.12,FILLED,O:XSP250801C00626000
HTML_903427109499287907,2025-08-01 13:40:00,BUY,XSP,628.0,C,2025-08-01,1.0,1.11,-111.54,0.04,FILLED,O:XSP250801C00628000
HTML_7803685578662671179,2025-08-01 13:41:00,BUY,XSP,625.0,P,2025-08-01,1.0,2.06,-205.54,0.04,FILLED,O:XSP250801P00625000
HTML_8766336875499826331,2025-08-01 13:50:00,SELL,XSP,625.0,P,2025-08-01,1.0,3.22,322.0,0.04,FILLED,O:XSP250801P00625000
HTML_3670750193214468496,2025-08-01 14:01:00,SELL,XSP,628.0,C,2025-08-01,1.0,0.43,43.0,0.04,FILLED,O:XSP250801C00628000
HTML_5211276330759027157,2025-08-01 14:01:00,SELL,XSP,626.0,C,2025-08-01,3.0,0.79,237.0,0.12,FILLED,O:XSP250801C00626000
HTML_5602907545167912131,2025-08-04 13:40:00,BUY,XSP,626.0,P,2025-08-04,3.0,0.47,-139.62,0.12,FILLED,O:XSP250804P00626000
HTML_5173613444497942287,2025-08-04 13:40:00,BUY,XSP,630.0,C,2025-08-04,5.0,0.88,-437.71,0.21,FILLED,O:XSP250804C00630000
HTML_8164493971751980105,2025-08-04 13:57:00,SELL,XSP,630.0,C,2025-08-04,5.0,1.53,765.0,0.21,FILLED,O:XSP250804C00630000
HTML_2957044583082716557,2025-08-04 13:57:00,SELL,XSP,626.0,P,2025-08-04,3.0,0.23,69.0,0.12,FILLED,O:XSP250804P00626000
HTML_8444548590680007513,2025-08-05 13:40:00,BUY,XSP,635.0,C,2025-08-05,8.0,0.76,-604.34,0.34,FILLED,O:XSP250805C00635000
HTML_4298115836749908453,2025-08-05 13:41:00,BUY,XSP,633.0,P,2025-08-05,3.0,0.77,-229.62,0.12,FILLED,O:XSP250805P00633000
HTML_4384118288051644945,2025-08-05 13:41:00,BUY,XSP,637.0,C,2025-08-05,1.0,0.2,-19.54,0.04,FILLED,O:XSP250805C00637000
HTML_5547893370503426246,2025-08-05 13:48:00,SELL,XSP,633.0,P,2025-08-05,3.0,3.0,900.0,0.12,FILLED,O:XSP250805P00633000
HTML_3106434885900222849,2025-08-05 14:43:00,SELL,XSP,635.0,C,2025-08-05,0.0,0.05,0.0,0.0,CANCELED,O:XSP250805C00635000
HTML_5532180235128423881,2025-08-05 14:43:00,SELL,XSP,637.0,C,2025-08-05,1.0,0.02,2.0,0.02,FILLED,O:XSP250805C00637000
HTML_2072967377852455575,2025-08-05 14:44:00,SELL,XSP,635.0,C,2025-08-05,6.0,0.04,24.0,0.04,FILLED,O:XSP250805C00635000
HTML_3682013255304536885,2025-08-06 13:40:00,BUY,XSP,627.0,P,2025-08-07,2.0,1.2,-239.08,0.08,FILLED,O:XSP250807P00627000
HTML_2811688492746291210,2025-08-06 13:42:00,BUY,XSP,631.0,C,2025-08-06,6.0,1.04,-627.25,0.25,FILLED,O:XSP250806C00631000
HTML_5015269674948338802,2025-08-06 13:42:00,BUY,XSP,632.0,C,2025-08-06,1.0,0.6,-60.54,0.04,FILLED,O:XSP250806C00632000
HTML_1195393177617609836,2025-08-06 14:04:00,SELL,XSP,631.0,C,2025-08-06,6.0,1.62,972.0,0.25,FILLED,O:XSP250806C00631000
HTML_8969232421981974191,2025-08-06 14:04:00,SELL,XSP,632.0,C,2025-08-06,1.0,1.08,108.0,0.04,FILLED,O:XSP250806C00632000
HTML_8538606880185100710,2025-08-06 14:04:00,SELL,XSP,627.0,P,2025-08-07,2.0,0.68,136.0,0.08,FILLED,O:XSP250807P00627000
HTML_3863523337869102990,2025-08-07 13:40:00,BUY,XSP,639.0,C,2025-08-07,7.0,1.14,-794.8,0.3,FILLED,O:XSP250807C00639000
HTML_4043099635746871428,2025-08-07 13:41:00,BUY,XSP,636.0,P,2025-08-07,7.0,0.47,-332.8,0.3,FILLED,O:XSP250807P00636000
HTML_3620729833063713971,2025-08-07 13:42:00,BUY,XSP,639.0,C,2025-08-07,1.0,0.85,-85.54,0.04,FILLED,O:XSP250807C00639000
HTML_6656671353637992497,2025-08-07 13:56:00,SELL,XSP,636.0,P,2025-08-07,7.0,2.5,1750.0,0.3,FILLED,O:XSP250807P00636000
HTML_6603737277269497074,2025-08-08 13:41:00,BUY,XSP,634.0,P,2025-08-08,8.0,0.58,-468.34,0.34,FILLED,O:XSP250808P00634000
HTML_2509595399535140394,2025-08-08 13:42:00,BUY,XSP,637.0,C,2025-08-08,13.0,0.92,-1190.96,0.91,FILLED,O:XSP250808C00637000
HTML_2661144831737248888,2025-08-08 13:43:00,BUY,XSP,637.0,C,2025-08-08,1.0,0.88,-87.54,0.04,FILLED,O:XSP250808C00637000
HTML_8599452272686878770,2025-08-08 16:03:00,SELL,XSP,637.0,C,2025-08-08,14.0,1.89,2646.0,1.57,FILLED,O:XSP250808C00637000
HTML_3939883227391830273,2025-08-08 16:04:00,SELL,XSP,634.0,P,2025-08-08,8.0,0.1,80.0,0.1,FILLED,O:XSP250808P00634000
HTML_8103762623279295877,2025-08-11 13:40:00,BUY,XSP,640.0,C,2025-08-11,28.0,0.72,-2005.14,0.71,FILLED,O:XSP250811C00640000
HTML_2123203738116424219,2025-08-11 13:41:00,BUY,XSP,637.0,P,2025-08-11,14.0,0.47,-652.57,0.46,FILLED,O:XSP250811P00637000
HTML_5088029461412401336,2025-08-11 13:53:00,BUY,XSP,635.0,P,2025-08-11,1.0,0.17,-17.54,0.04,FILLED,O:XSP250811P00635000
HTML_3660681178112850834,2025-08-11 19:27:00,SELL,XSP,640.0,C,2025-08-11,28.0,0.01,28.0,0.01,FILLED,O:XSP250811C00640000
HTML_4749987508114191423,2025-08-11 19:28:00,SELL,XSP,635.0,P,2025-08-11,1.0,0.01,1.0,0.01,FILLED,O:XSP250811P00635000
HTML_3656000981351156101,2025-08-11 19:31:00,SELL,XSP,637.0,P,2025-08-11,14.0,0.07,98.0,0.07,FILLED,O:XSP250811P00637000
HTML_6095567958972020708,2025-08-12 13:40:00,BUY,XSP,642.0,C,2025-08-12,4.0,0.96,-386.16,0.16,FILLED,O:XSP250812C00642000
HTML_399939950639005888,2025-08-12 13:40:00,BUY,XSP,643.0,C,2025-08-12,1.0,0.48,-48.54,0.04,FILLED,O:XSP250812C00643000
HTML_5584310479426044012,2025-08-12 13:40:00,BUY,XSP,639.0,P,2025-08-12,3.0,0.52,-154.62,0.12,FILLED,O:XSP250812P00639000
HTML_518423603229335012,2025-08-12 13:41:00,BUY,XSP,638.0,P,2025-08-12,1.0,0.34,-33.54,0.04,FILLED,O:XSP250812P00638000
HTML_2811997472732050111,2025-08-12 15:58:00,SELL,XSP,642.0,C,2025-08-12,4.0,1.4,560.0,0.16,FILLED,O:XSP250812C00642000
HTML_5858012581181503432,2025-08-12 15:58:00,SELL,XSP,643.0,C,2025-08-12,1.0,0.72,72.0,0.04,FILLED,O:XSP250812C00643000
